Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images,CITY,X,Y
6/21/2012 10:22,San Pedro,CA,USA,Light,2 minutes,"Red lights in san pedro, ca",7/4/2012,,San Pedro,121.05311,14.34258
11/9/2011 17:45,San Pedro,CA,USA,Sphere,few seconds,"White sphere heading west, disappeared into clouds",12/12/2011,,San Pedro,121.05311,14.34258
7/4/2011 23:45,San Pedro,CA,USA,Triangle,20 minutes,"Golden Fire Pyramids over San Pedro and Palos Verdes, CA - 4 July 2011",6/20/2012,,San Pedro,121.05311,14.34258
6/11/2011 16:00,San pedro,CA,USA,Sphere,10 minutes,"At about 1600 hrs I was on my balcony, and I noticed first 1 dot, in the eastern sky, I went inside for my camera.",6/20/2011,,San Pedro,121.05311,14.34258
7/16/2010 23:35,San Pedro,CA,USA,Other,25 seconds,a bright red light coming straight fom the top of the bldg. ((NUFORC Note: Student r,7/19/2010,,San Pedro,121.05311,14.34258
10/27/2009 20:00,San Pedro,CA,USA,Sphere,all night,Hundreds of them in the night sky over one city alone.!!!,12/12/2009,,San Pedro,121.05311,14.34258
8/1/2009 20:22,San Pedro,CA,USA,Sphere,10second,"9-01-09, San Pedro Calif. Sphere, white in color duration 10 seconds, moving at a medium speed",12/12/2009,,San Pedro,121.05311,14.34258
2/26/2007 15:48,San Pedro,CA,USA,Oval,30 seconds,Oval cylindrical shaped object Bottom was red and rest was white.,3/8/2007,,San Pedro,121.05311,14.34258
1/3/2007 20:30,San Pedro,CA,USA,Disk,at least an hour,"Unidentified Celestial Object over San Pedro, CA. ((NUFORC Note: Sighting of the star, Sirius. PD))",2/1/2007,,San Pedro,121.05311,14.34258
7/11/2006 23:57,San Pedro,CA,USA,Triangle,star or Ufo,On the sky between Moon and Orion is a violet blue Objekt that slow moving. ((NUFORC Note: Possible sighting of Sirius?? PD)),12/7/2006,,San Pedro,121.05311,14.34258
3/14/2005 20:30,San Pedro,CA,USA,Oval,5 - 6 seconds,"multiple UFO sightings over San Pedro, CA.",5/11/2005,,San Pedro,121.05311,14.34258
7/15/2004 3:05,San Pedro,CA,USA,Triangle,2 minutes,weird lights 2 different directions,7/25/2004,,San Pedro,121.05311,14.34258
6/17/2003 6:00,San Pedro,CA,USA,Disk,1 minute,a U.F.O half covered by a could with about 11 lights one in middle and then surrounding,9/2/2005,,San Pedro,121.05311,14.34258
11/16/2002 16:30,San Pedro,CA,USA,Formation,20/25 minutes,"Six dark objects move over city in daytime, stop, hover, assume stationary "" U"" formaiton.",11/20/2002,,San Pedro,121.05311,14.34258
11/13/2002 19:00,San Pedro,CA,USA,Triangle,5 minutes,7 to 10 red lights (flashing) in a triangular shape moving silently and slowly due south. Many other small planes in relatively the sam,11/16/2002,,San Pedro,121.05311,14.34258
7/1/2000 11:45,San Pedro,CA,USA,Oval,10-15 seconds,Black oval moving without lights in the night sky.,7/11/2000,,San Pedro,121.05311,14.34258
6/1/2000 1:00,San Pedro,CA,USA,Oval,3 minutes,I was on a boat just off shore of Cabrillo Beach. I was looking nearly straight up and saw a huge white object at a stand still . It l,6/22/2017,,San Pedro,121.05311,14.34258
10/1/1990 20:00,San Pedro,CA,USA,Light,2min,"a small light in the sky, making the shape of a equiangular triangle then shooting away at a high rate of speed.",1/19/2005,,San Pedro,121.05311,14.34258
7/1/1987 3:00,San Pedro,CA,USA,Triangle,10min.,((HOAX??)) I was right under it when it pass over my head. 40ft. up.,1/10/2009,,San Pedro,121.05311,14.34258
7/29/2019 11:30,San Pedro (off coast of),CA,USA,Unknown,20 minutes,Strange colors and lights.,8/23/2019,,San Pedro,121.05311,14.34258
12/22/2017 17:35,San Pedro (port of Los Angeles),CA,USA,Light,5-7 minutes,Three lights quickly moved in on space x rocket following/tracking rocket through its stages.lights moved independently from each other,1/12/2018,,San Pedro,121.05311,14.34258
8/10/2002 20:00,San Pedro/Long Beach,CA,USA,Cylinder,HOURS,EXPLANATION FOR A SIGHTING OR TWO,9/29/2002,,San pedro,121.05311,14.34258
5/12/2022 16:51,San Rafael,CA,USA,Egg,16 seconds,UFO appears to consciously avoid being filmed from afar?,12/22/2022,,San Rafael,-68.32562,-34.61761
8/29/2020 23:50,San Rafael,CA,USA,Oval,10 minutes,"On a bright moon lit night in California, three orange glowing objects were seen in the sky hovering, then ascending out of view.",9/4/2020,,San Rafael,-68.32562,-34.61761
8/15/2020 1:30,San Rafael,CA,USA,Light,3 seconds,Pinpoint of light travels in even horizontal line,8/20/2020,,San Rafael,-68.32562,-34.61761
11/30/2018 23:20,San Rafael,CA,USA,Oval,10 minutes,Large orange dark object seen over S.F. Bay,12/6/2018,,San Rafael,-68.32562,-34.61761
8/31/2018 15:11,San Rafael,CA,USA,Sphere,1 minute,"Small dazzling orb size of a softball. Almost transparent, like a bubble but defined. ((anonymous report))",9/13/2018,,San Rafael,-68.32562,-34.61761
11/9/2016 21:30,San Rafael,CA,USA,Circle,>5 minutes,"White, circular glow of giant light above San Rafael on Wednesday night (11/09/2016)",11/11/2016,,San Rafael,-68.32562,-34.61761
2/21/2016 21:30,San Rafael,CA,USA,Light,25 minutes,Triangular and rectangular formations of hovering lights over Bay,2/26/2016,,San Rafael,-68.32562,-34.61761
11/4/2015 22:00,San Rafael,CA,USA,Sphere,30 minutes,Cluster of lights in formation in San Rafael hillside.,11/19/2015,,San Rafael,-68.32562,-34.61761
11/4/2015 4:48,San Rafael,CA,USA,Changing,15 seconds,Falling object appeared to tumble in the sky.,11/6/2015,,San Rafael,-68.32562,-34.61761
10/23/2015 22:48,San Rafael,CA,USA,Sphere,3-4 seconds,Large green orb falling from high in sky until no longer visible driving south bound 101 20 miles north of san francisco.,10/29/2015,,San Rafael,-68.32562,-34.61761
5/24/2015 1:00,San Rafael,CA,USA,Other,5 seconds,Bright white v-shaped object crossed entire horizon in 5 seconds.,5/29/2015,,San Rafael,-68.32562,-34.61761
1/3/2015 18:00,San Rafael,CA,USA,Other,7 seconds,"UFO over San Rafael (Sorry. I entered the wrong year in first report, please delete it).",1/16/2015,,San Rafael,-68.32562,-34.61761
7/18/2014 21:24,San Rafael,CA,USA,Fireball,6-7 minutes,We saw 5 glowing orange objects in the western sky above Mount Tamalpais on 07/18/14.,7/26/2014,,San Rafael,-68.32562,-34.61761
4/10/2014 21:30,San Rafael,CA,USA,Triangle,4 minutes,"Looked in the sky and saw a very bright light. Suddenly, it bagan to move. It flashed its lights off and then when it flashed back on,",4/11/2014,,San Rafael,-68.32562,-34.61761
1/7/2014 22:41,San Rafael,CA,USA,Formation,5 minutes,Seven high altitude flashing lights over San Rafael.,1/10/2014,,San Rafael,-68.32562,-34.61761
1/6/2014 22:20,San Rafael,CA,USA,Formation,10,No idea what the bright blinking lights were!?,1/10/2014,,San Rafael,-68.32562,-34.61761
1/6/2014 22:18,San Rafael,CA,USA,Light,0:03 minutes,"8 bright, star-like objects in formation in the night sky.",1/10/2014,,San Rafael,-68.32562,-34.61761
12/22/2013 0:30,San Rafael,CA,USA,Light,10 minutes,Not sure what this group of lights were?,12/23/2013,,San Rafael,-68.32562,-34.61761
10/22/2013 21:39,San Rafael,CA,USA,Formation,35 minutes,Strange horizontal formation of four to five lights with the remarkably bright gold colored orb the furthest to the right.,10/23/2013,,San Rafael,-68.32562,-34.61761
8/19/2013 20:31,San Rafael,CA,USA,Other,2-10 minutes,White flashing light 4x in clear moon-lit sky,8/30/2013,,San Rafael,-68.32562,-34.61761
10/17/2012 19:00,San Rafael,CA,USA,Flash,10 seconds,Scanning striped light passes over my car accompanied by three flashes and two beams across the sky.,10/30/2012,,San Rafael,-68.32562,-34.61761
2/4/2012 22:00,San Rafael,CA,USA,Light,3 minutes,"Light cluster hovers then moves across the sky, changing colors white, blue, green",2/10/2012,,San Rafael,-68.32562,-34.61761
8/27/2009 22:15,San Rafael,CA,USA,Light,3 seconds,Still light object accelerates to right in night sky and disappears.,12/12/2009,Yes,San Rafael,-68.32562,-34.61761
11/1/2007 19:30,San Rafael,CA,USA,Changing,8 mins,"Strange blinking, saucer-like object spotted in SanRafael,CA; apprx. 7:30 PM Standard time",11/28/2007,,San Rafael,-68.32562,-34.61761
8/12/2007 23:10,San Rafael,CA,USA,Triangle,10 seconds,"Triangular craft seen over San Rafael, CA around 11pm Sunday night",8/14/2007,,San Rafael,-68.32562,-34.61761
5/20/2007 21:10,San Rafael,CA,USA,Changing,3 minutes,"Bright white, headlight beam of light, close to SF Bay in San Rafael, north of SR/Richmond Bridge",6/12/2007,,San Rafael,-68.32562,-34.61761
4/9/2007 21:35,San Rafael,CA,USA,Light,6-10 seconds,Bright blue object races across whole sky.,4/27/2007,,San Rafael,-68.32562,-34.61761
12/30/2006 3:00,San Rafael,CA,USA,Unknown,about 5 mins,I am now very scared to go to bed at night.,2/1/2007,,San Rafael,-68.32562,-34.61761
12/18/2006 15:05,San Rafael,CA,USA,Changing,6 to 8 seconds,"clouds chasing each other,orbs, cresents and circular shapes with consistancy of clouds.",2/1/2007,,San Rafael,-68.32562,-34.61761
3/2/2005 12:00,San Rafael,CA,USA,Chevron,1 hour,"Winessed several ""white dots"" in the sky",4/16/2005,,San Rafael,-68.32562,-34.61761
3/31/2004 14:31,San Rafael,CA,USA,Unknown,5-10 min,"Taking shots of contrails, I later noticed unkown objects in 3 of the pictures",4/9/2004,,San Rafael,-68.32562,-34.61761
8/20/2003 21:40,San Rafael,CA,USA,Light,4 minutes approx,faint blue flashing object in the binoculars,8/28/2003,,San Rafael,-68.32562,-34.61761
1/24/2003 23:35,San Rafael,CA,USA,Triangle,2 minutes,Triangular Object Hovers Over Marin County,3/11/2003,,San Rafael,-68.32562,-34.61761
8/11/2002 21:20,San Rafael,CA,USA,Light,5 sec,A light similar to Venus increasing in intensity and velocity and then disappearing East into the night.,8/16/2002,,San Rafael,-68.32562,-34.61761
9/13/2001 22:05,San Rafael,CA,USA,Unknown,approx. 1 min,"solid object with 3 lights floats overhead, blocking out sky and stars in Marin Co., Ca.",3/19/2002,,San Rafael,-68.32562,-34.61761
9/6/2001 4:00,San Rafael,CA,USA,Unknown,hours possibly,possible genuine paradoxical dream (unexplained event) i know it sounds dumb.,12/23/2020,,San Rafael,-68.32562,-34.61761
4/25/2000 23:30,San Rafael,CA,USA,Light,3 seconds,Green light came down in the western horizon,5/3/2000,,San Rafael,-68.32562,-34.61761
11/17/1999 2:00,San Rafael,CA,USA,Triangle,30 seconds,Very bright high flying Orange Triangle over San Francisco during Leonid Meteor shower,6/6/2000,,San Rafael,-68.32562,-34.61761
6/1/1973 13:00,San Rafael,CA,USA,Oval,20 minutes,Sister and family see huge UFO at marin county civic center.,2/4/2013,,San Rafael,-68.32562,-34.61761
8/5/2005 21:30,San Rafael (north bay),CA,USA,Rectangle,15+ minutes,Mysterious aircraft in the bay area.,9/2/2005,,San Rafael,-68.32562,-34.61761
9/30/1999 22:30,San Rafael/ Vallejo/ Fairfield,CA,USA,Triangle,45 minutes,Original observation of bright lights of craft 20-25 miles away; lost sight of craft for awhile as I meandered through hills on way hom,2/16/2000,,"San Rafael, Novato",-122.5497,38.06881
7/16/2013 21:40,San Rafael/Novato,CA,USA,Triangle,3 minutes,"Noticed in distance red, white and blue lights on stationary rectangular object., which appeared triangular when we drove under it.",7/22/2013,,"San Rafael, Vallejo",-122.25495,38.10095
8/30/2019 19:20,San Ramon,CA,USA,Light,4 minutes,Bright Light Seen from Bay Area 7:20PM. ((anonymous report)),9/6/2019,,San Ramon,-70.64368,-33.54248
10/16/2018 13:45,San Ramon,CA,USA,Cylinder,6 seconds,"I happened to look up and saw a silver, metallic, cylindrical object that seemed to be spiraling towards the earth.",10/18/2018,,San Ramon,-70.64368,-33.54248
9/10/2018 18:50,San Ramon,CA,USA,Cylinder,1-2 minutes,My kids and I just saw this exact same craft depicted in link below pass over us while playing outside. ((anonymous report)),9/13/2018,,San Ramon,-70.64368,-33.54248
6/20/2016 19:45,San Ramon,CA,USA,Circle,5 minutes,Donut shaped craft or large balloon.,6/24/2016,,San Ramon,-70.64368,-33.54248
2/10/2016 5:20,San Ramon,CA,USA,Teardrop,45 seconds,"Point of light with faint, wispy weather-balloon-shaped feature protruding from its side. ((NUFORC Note: Rocket. PD))",2/11/2016,,San Ramon,-70.64368,-33.54248
3/5/2015 18:30,San Ramon,CA,USA,Flash,10 seconds,"Streak of light from left to right near top of Mt. Diablo in San Ramon, CA.",3/20/2015,,San Ramon,-70.64368,-33.54248
7/31/2013 21:20,San Ramon,CA,USA,Oval,5 minutes,Red oval light with 2 white lights ejected from it at one point,8/30/2013,,San Ramon,-70.64368,-33.54248
11/25/2012 19:38,San Ramon,CA,USA,Formation,4 seconds,"4 Silent Bright formation, just dimmer than Venus at a 45 degree viewing angle from 126 Deg, SE to 86 Deg. E in a matter of 3 seconds.",12/20/2012,,San Ramon,-70.64368,-33.54248
9/8/2012 20:00,San Ramon,CA,USA,Light,5,Driving north on 680 saw 5-7 red-orange orbs in the sky flying in impossible formations,9/24/2012,,San Ramon,-70.64368,-33.54248
8/8/2012 0:05,San Ramon,CA,USA,Sphere,20 minutes (ongoing),Sphere with red white green flashing lights,8/19/2012,,San Ramon,-70.64368,-33.54248
1/25/2011 17:00,San Ramon,CA,USA,Light,15 min,"Three bright objects seen over the San Ramon/Dublin/Pleasanton/Livermore, CA sky.",6/12/2011,,San Ramon,-70.64368,-33.54248
10/15/2008 22:00,San Ramon,CA,USA,Egg,3-4 minutes,This happened some years ago when I was with my ex-boyfriend. He invited his married friends/couple over for dinner. When they got ther,2/7/2020,,San Ramon,-70.64368,-33.54248
10/8/2008 4:00,San Ramon,CA,USA,Cylinder,1 hr 58 min,3 Bright Lights that were in perfect formation in the early hours of morning rapidly moving caught my eye!!,10/31/2008,,San Ramon,-70.64368,-33.54248
6/29/2008 21:00,San Ramon,CA,USA,Disk,5 minutes,Disc/Saucer shaped with running lights,7/5/2008,,San Ramon,-70.64368,-33.54248
6/5/2006 1:00,San Ramon,CA,USA,Sphere,,beam of light projected from round hovering orb just dissapates and continues on,7/16/2006,,San Ramon,-70.64368,-33.54248
3/14/2004 21:15,San Ramon,CA,USA,Circle,one hour and fifteen minu,I filmed starry white objects in sky that I believe to be circular UFO's. ((NUFORC Note: Possibly celestial bodies. PD)),3/17/2004,,San Ramon,-70.64368,-33.54248
1/31/2004 9:15,San Ramon,CA,USA,Other,1 minute,"Object seen moving in a west-bound direction, stopped, faded in and out as shifting angles, vanished...",2/12/2004,,San Ramon,-70.64368,-33.54248
2/16/2003 21:30,San Ramon,CA,USA,Other,2 minutes,I was looking at the moon and a large star to the right of the moon. A star-like shape appeared between the moon and the star. It sat l,3/11/2003,,San Ramon,-70.64368,-33.54248
1/11/1999 5:47,San Ramon,CA,USA,Fireball,3 Sec.,It looked like a shooting star except it was bigger but it did move like a shooting star.,7/14/1999,,San Ramon,-70.64368,-33.54248
10/15/1985 0:00,San Ramon,CA,USA,Disk,5 mins,In 1985 I saw a silver saucer directly over my house in California.,5/2/2011,,San Ramon,-70.64368,-33.54248
2/14/2007 20:30,San Ramon/Danville,CA,USA,Disk,Approx. 1 Hour,"Red, White and Blue Lights on Object Hovering over Dougherty Valley, San Ramon area. ((NUFORC Note: Sirius. PD))",2/24/2007,,"San Ramon, Danville",-79.4172,36.58598
12/28/2018 18:38,San Simeon,CA,USA,Light,5 minutes,A bright orange light was seen over the Santa Lucia Mountains to the north of Hearst Castle.,1/4/2019,,San Simeon,-121.14545,35.61412
2/1/2018 18:00,San Ysidro,CA,USA,Oval,10 minutes,3 weird orbs accross San Diego sky. ((anonymous report)),2/16/2018,,San Ysidro,-117.03615,32.54385
12/31/2015 17:30,San Ysidro,CA,USA,Circle,5 minutes,Circle with red and white lights.,1/5/2016,,San Ysidro,-117.03615,32.54385
11/7/2015 18:01,San Ysidro,CA,USA,Light,3 minutes,White bright light with green aura. ((NUFORC Note: U. S. Navy missile launch. PD)),11/19/2015,,San Ysidro,-117.03615,32.54385
8/23/2007 0:30,San Ysidro,CA,USA,Light,2 minutes,"Four white lights horizontal with ground and moving higher into sky, pivot into vertical position, begin twisting and then vanish",10/8/2007,,San Ysidro,-117.03615,32.54385
3/17/2016 20:55,San Ysidro (Baja??),CA,USA,Oval,10 minutes,"2050 through 2100 hrs., San Ysidro, CA. I observed two bright flashing lights approximately SSW at about 30-degrees elev..",3/18/2016,,San Ysidro,-117.03615,32.54385
9/22/2005 19:30,"Sand Dune Recreational Area (west of, on I-8)",CA,USA,,3 minutes,We were heading to Arizona on I-8 E through the mountains when I saw a bright shining light behind us that seemed to be dragging a flou,10/11/2005,,Sand Dune Recreational Area,35.19188,31.89867
4/7/2008 7:48,Sanger,CA,USA,Light,2 sec,second sighting ever and this month.,4/17/2008,,Sanger,-119.55643,36.70887
4/4/2008 2:15,Sanger,CA,USA,Circle,6 seconds,i saw something.,6/12/2008,,Sanger,-119.55643,36.70887
5/6/2002 21:10,Sanger,CA,USA,Circle,4 minutes,((address deleted)),5/20/2021,,Sanger,-119.55643,36.70887
1/2/2000 21:35,Sanger,CA,USA,Other,8 TO 10 SECONDS,"SAW OBJECT IN SKY , BLUE FLAME TAILING BEHIND ,HUGE",1/7/2000,,Sanger,-119.55643,36.70887
6/8/2021 16:05,Sanleandro,CA,USA,Rectangle,3 min,Dark grey rectangular object hovering above trees.,7/31/2021,,Sanleandro,-122.15856,37.72832
4/21/2017 21:13,Sanra Rosa,CA,USA,Triangle,10 seconds,"I was walking with my dog, and since i saw some strange object a night before, i was just looking at the sky and searching it. I saw a",4/28/2017,,Sanra Rosa,-122.71247,38.43807
9/28/2013 21:00,Sant Monica,CA,USA,Circle,5 minutes,A group of round bright orange lights moving silently and slowly across the sky in what appeared to be part of a larger craft.,12/23/2013,,Sant Monica,-98.2181,20.30743
